Order_ID,Date,Month,Quarter,Category,Product,City,State,Quantity,Unit_Price,Discount_Percent,Final_Amount,Payment_Method,Order_Status,Customer_Rating
ORD10941,2023-06-05,June,Q2,Toys,Board Game,Pune,Maharashtra,2,1747.94,10.0,3146.29,Cash on Delivery,Delivered,3.7
ORD10942,2023-02-13,February,Q1,Toys,LEGO Set,Kolkata,West Bengal,4,13797.04,26.0,40839.24,Credit Card,Delivered,3.4
ORD10943,2023-05-08,May,Q2,Clothing,T-Shirt,Kolkata,West Bengal,5,11285.51,23.0,43449.21,Net Banking,Delivered,5.0
ORD10944,2023-03-02,March,Q1,Clothing,Jacket,Bangalore,Karnataka,4,24235.36,26.0,71736.67,Cash on Delivery,Delivered,3.6
ORD10945,2023-10-13,October,Q4,Clothing,Saree,Delhi,Delhi,5,9285.25,33.0,31105.59,Cash on Delivery,Cancelled,2.5
ORD10946,2023-08-02,August,Q3,Grocery,Rice 5kg,Ahmedabad,Gujarat,5,26972.14,33.0,90356.67,Debit Card,Delivered,4.1
ORD10947,2023-11-07,November,Q4,Home & Kitchen,Water Bottle,Bangalore,Karnataka,1,27758.35,32.0,18875.68,Debit Card,Cancelled,2.8
ORD10948,2023-11-02,November,Q4,Sports,Football,Delhi,Delhi,5,12875.19,30.0,45063.17,Credit Card,Cancelled,2.7
ORD10949,2023-11-13,November,Q4,Books,Novel,Ahmedabad,Gujarat,2,21181.41,38.0,26264.95,UPI,Delivered,2.5
ORD10950,2023-04-26,April,Q2,Books,Children Book,Kolkata,West Bengal,2,28874.72,28.0,41579.6,UPI,Cancelled,3.8
ORD10951,2023-09-25,September,Q3,Sports,Cricket Bat,Mumbai,Maharashtra,2,1884.86,6.0,3543.54,Debit Card,Delivered,4.6
ORD10952,2023-07-14,July,Q3,Sports,Badminton Set,Madurai,Tamil Nadu,3,6468.18,25.0,14553.41,UPI,Delivered,2.7
ORD10953,2023-08-19,August,Q3,Toys,Board Game,Pune,Maharashtra,4,4208.54,10.0,15150.74,Debit Card,Cancelled,3.6
ORD10954,2023-08-15,August,Q3,Sports,Cricket Bat,Hyderabad,Telangana,2,35736.53,23.0,55034.26,Cash on Delivery,Cancelled,4.1
ORD10955,2023-06-02,June,Q2,Home & Kitchen,Curtains,Bangalore,Karnataka,3,49622.83,17.0,123560.85,Cash on Delivery,Delivered,2.6
ORD10956,2023-10-29,October,Q4,Clothing,Saree,Delhi,Delhi,5,5544.01,22.0,21621.64,Credit Card,Delivered,2.7
ORD10957,2023-08-08,August,Q3,Beauty,Perfume,Bangalore,Karnataka,2,13718.66,4.0,26339.83,Debit Card,Returned,4.9
ORD10958,2023-06-06,June,Q2,Clothing,T-Shirt,Bangalore,Karnataka,5,36429.95,12.0,160291.78,Net Banking,Delivered,4.6
ORD10959,2023-10-19,October,Q4,Beauty,Sunscreen,Hyderabad,Telangana,5,13589.15,4.0,65227.92,UPI,Returned,2.6
ORD10960,2023-11-14,November,Q4,Home & Kitchen,Bedsheet,Ahmedabad,Gujarat,5,29751.12,34.0,98178.7,Debit Card,Delivered,3.7
ORD10961,2023-01-31,January,Q1,Electronics,Tablet,Bangalore,Karnataka,2,7176.37,23.0,11051.61,UPI,Delivered,3.2
ORD10962,2023-11-09,November,Q4,Toys,RC Car,Bangalore,Karnataka,4,49313.0,32.0,134131.36,UPI,Returned,3.8
ORD10963,2023-02-20,February,Q1,Sports,Yoga Mat,Delhi,Delhi,3,20355.41,13.0,53127.62,Credit Card,Delivered,2.7
ORD10964,2023-04-17,April,Q2,Sports,Cricket Bat,Bangalore,Karnataka,5,2917.71,30.0,10211.99,Net Banking,Delivered,3.9
ORD10965,2023-11-17,November,Q4,Toys,Puzzle,Bangalore,Karnataka,4,24915.37,27.0,72752.88,Cash on Delivery,Delivered,4.2
ORD10966,2023-04-19,April,Q2,Toys,LEGO Set,Jaipur,Rajasthan,2,45548.78,30.0,63768.29,Cash on Delivery,Delivered,4.3
ORD10967,2023-05-16,May,Q2,Sports,Badminton Set,Jaipur,Rajasthan,1,30388.31,39.0,18536.87,Cash on Delivery,Delivered,4.2
ORD10968,2023-12-05,December,Q4,Home & Kitchen,Mixer Grinder,Madurai,Tamil Nadu,2,25708.54,38.0,31878.59,Net Banking,Delivered,3.6
ORD10969,2023-02-11,February,Q1,Beauty,Face Cream,Madurai,Tamil Nadu,2,41594.73,34.0,54905.04,UPI,Delivered,4.6
ORD10970,2023-03-22,March,Q1,Grocery,Oil 1L,Hyderabad,Telangana,2,161.6,25.0,242.4,UPI,Cancelled,3.5
ORD10971,2023-05-03,May,Q2,Electronics,Smart Watch,Jaipur,Rajasthan,4,2921.96,0.0,11687.84,UPI,Delivered,3.7
ORD10972,2023-03-30,March,Q1,Clothing,T-Shirt,Madurai,Tamil Nadu,2,20133.3,0.0,40266.6,Debit Card,Delivered,3.6
ORD10973,2023-10-10,October,Q4,Home & Kitchen,Curtains,Delhi,Delhi,4,395.18,31.0,1090.7,Net Banking,Returned,3.1
ORD10974,2023-02-08,February,Q1,Beauty,Perfume,Madurai,Tamil Nadu,4,44615.06,21.0,140983.59,Net Banking,Returned,3.2
ORD10975,2023-03-22,March,Q1,Home & Kitchen,Pressure Cooker,Madurai,Tamil Nadu,4,340.22,35.0,884.57,Credit Card,Delivered,4.3
ORD10976,2023-01-02,January,Q1,Books,Data Science Book,Bangalore,Karnataka,4,21081.74,13.0,73364.46,Debit Card,Returned,2.6
ORD10977,2023-07-29,July,Q3,Books,Data Science Book,Pune,Maharashtra,4,27528.68,32.0,74878.01,UPI,Returned,4.3
ORD10978,2023-08-19,August,Q3,Toys,Board Game,Delhi,Delhi,1,39646.01,5.0,37663.71,Credit Card,Delivered,3.4
ORD10979,2023-12-19,December,Q4,Electronics,Headphones,Pune,Maharashtra,5,36884.71,17.0,153071.55,Net Banking,Delivered,3.2
ORD10980,2023-11-01,November,Q4,Toys,Board Game,Jaipur,Rajasthan,2,36475.97,7.0,67845.3,Credit Card,Delivered,3.2
ORD10981,2023-08-29,August,Q3,Sports,Dumbbells,Chennai,Tamil Nadu,4,35337.72,32.0,96118.6,Cash on Delivery,Cancelled,4.3
ORD10982,2023-05-30,May,Q2,Home & Kitchen,Pressure Cooker,Jaipur,Rajasthan,2,11507.74,5.0,21864.71,Debit Card,Delivered,2.6
ORD10983,2023-01-17,January,Q1,Toys,LEGO Set,Jaipur,Rajasthan,2,4592.22,2.0,9000.75,UPI,Delivered,3.5
ORD10984,2023-04-29,April,Q2,Sports,Yoga Mat,Pune,Maharashtra,4,3114.42,17.0,10339.87,Credit Card,Delivered,2.6
ORD10985,2023-05-28,May,Q2,Beauty,Perfume,Madurai,Tamil Nadu,4,12386.08,36.0,31708.36,Credit Card,Delivered,3.0
ORD10986,2023-12-28,December,Q4,Beauty,Shampoo,Hyderabad,Telangana,4,14043.96,24.0,42693.64,UPI,Returned,3.6
ORD10987,2023-05-25,May,Q2,Beauty,Perfume,Hyderabad,Telangana,1,4889.52,1.0,4840.62,Debit Card,Delivered,3.9
ORD10988,2023-12-26,December,Q4,Beauty,Perfume,Jaipur,Rajasthan,5,30255.45,10.0,136149.53,Cash on Delivery,Returned,3.2
ORD10989,2023-08-21,August,Q3,Clothing,T-Shirt,Bangalore,Karnataka,5,6061.7,23.0,23337.54,Debit Card,Delivered,4.8
ORD10990,2023-02-06,February,Q1,Grocery,Rice 5kg,Delhi,Delhi,5,30969.57,12.0,136266.11,Debit Card,Cancelled,3.7
ORD10991,2023-12-18,December,Q4,Home & Kitchen,Mixer Grinder,Bangalore,Karnataka,2,20939.72,28.0,30153.2,Cash on Delivery,Delivered,4.7
ORD10992,2023-04-30,April,Q2,Beauty,Lipstick,Delhi,Delhi,4,3432.04,17.0,11394.37,Cash on Delivery,Delivered,4.8
ORD10993,2023-05-16,May,Q2,Home & Kitchen,Water Bottle,Hyderabad,Telangana,2,14518.33,38.0,18002.73,Debit Card,Returned,2.7
ORD10994,2023-11-17,November,Q4,Grocery,Biscuits,Ahmedabad,Gujarat,1,8317.64,30.0,5822.35,Net Banking,Returned,3.5
ORD10995,2023-10-29,October,Q4,Books,Python Guide,Bangalore,Karnataka,1,8042.15,9.0,7318.36,Cash on Delivery,Returned,4.2
ORD10996,2023-12-05,December,Q4,Books,Novel,Chennai,Tamil Nadu,3,35427.32,22.0,82899.93,Credit Card,Cancelled,2.9
ORD10997,2023-04-12,April,Q2,Sports,Yoga Mat,Mumbai,Maharashtra,2,47105.2,11.0,83847.26,Credit Card,Delivered,2.8
ORD10998,2023-08-06,August,Q3,Sports,Badminton Set,Delhi,Delhi,1,32449.84,25.0,24337.38,UPI,Delivered,4.9
ORD10999,2023-02-28,February,Q1,Books,Python Guide,Pune,Maharashtra,5,14780.02,39.0,45079.06,Credit Card,Delivered,4.1
